country;date;confirmed;deaths;recovered
Thailand;2020-4-23;2839;50;2430
Thailand;2020-4-24;2907;51;2547
Togo;2020-1-22;0;0;0
Togo;2020-1-23;0;0;0
Togo;2020-1-24;0;0;0
Togo;2020-1-25;0;0;0
Togo;2020-1-26;0;0;0
Togo;2020-1-27;0;0;0
Togo;2020-1-28;0;0;0
Togo;2020-1-29;0;0;0
Togo;2020-1-30;0;0;0
Togo;2020-1-31;0;0;0
Togo;2020-2-1;0;0;0
Togo;2020-2-2;0;0;0
Togo;2020-2-3;0;0;0
Togo;2020-2-4;0;0;0
Togo;2020-2-5;0;0;0
Togo;2020-2-6;0;0;0
Togo;2020-2-7;0;0;0
Togo;2020-2-8;0;0;0
Togo;2020-2-9;0;0;0
Togo;2020-2-10;0;0;0
Togo;2020-2-11;0;0;0
Togo;2020-2-12;0;0;0
Togo;2020-2-13;0;0;0
Togo;2020-2-14;0;0;0
Togo;2020-2-15;0;0;0
Togo;2020-2-16;0;0;0
Togo;2020-2-17;0;0;0
Togo;2020-2-18;0;0;0
Togo;2020-2-19;0;0;0
Togo;2020-2-20;0;0;0
Togo;2020-2-21;0;0;0
Togo;2020-2-22;0;0;0
Togo;2020-2-23;0;0;0
Togo;2020-2-24;0;0;0
Togo;2020-2-25;0;0;0
Togo;2020-2-26;0;0;0
Togo;2020-2-27;0;0;0
Togo;2020-2-28;0;0;0
Togo;2020-2-29;0;0;0
Togo;2020-3-1;0;0;0
Togo;2020-3-2;0;0;0
Togo;2020-3-3;0;0;0
Togo;2020-3-4;0;0;0
Togo;2020-3-5;0;0;0
Togo;2020-3-6;1;0;0
Togo;2020-3-7;1;0;0
Togo;2020-3-8;1;0;0
Togo;2020-3-9;1;0;0
Togo;2020-3-10;1;0;0
Togo;2020-3-11;1;0;0
Togo;2020-3-12;1;0;0
Togo;2020-3-13;1;0;0
Togo;2020-3-14;1;0;0
Togo;2020-3-15;1;0;0
Togo;2020-3-16;1;0;0
Togo;2020-3-17;1;0;0
Togo;2020-3-18;1;0;0
Togo;2020-3-19;1;0;0
Togo;2020-3-20;9;0;1
Togo;2020-3-21;16;0;1
Togo;2020-3-22;16;0;1
Togo;2020-3-23;18;0;1
Togo;2020-3-24;20;0;1
Togo;2020-3-25;23;0;1
Togo;2020-3-26;23;0;1
Togo;2020-3-27;25;1;1
Togo;2020-3-28;25;1;1
Togo;2020-3-29;25;1;1
Togo;2020-3-30;30;1;1
Togo;2020-3-31;34;1;10
Togo;2020-4-1;36;2;10
Togo;2020-4-2;39;2;17
Togo;2020-4-3;40;3;17
Togo;2020-4-4;41;3;17
Togo;2020-4-5;44;3;20
Togo;2020-4-6;58;3;23
Togo;2020-4-7;65;3;23
Togo;2020-4-8;70;3;23
Togo;2020-4-9;73;3;24
Togo;2020-4-10;76;3;25
Togo;2020-4-11;76;3;25
Togo;2020-4-12;76;3;29
Togo;2020-4-13;77;3;29
Togo;2020-4-14;77;3;32
Togo;2020-4-15;81;3;35
Togo;2020-4-16;81;5;45
Togo;2020-4-17;83;5;48
Togo;2020-4-18;84;5;49
Togo;2020-4-19;84;5;52
Togo;2020-4-20;84;6;53
Togo;2020-4-21;86;6;56
Togo;2020-4-22;88;6;56
Togo;2020-4-23;88;6;59
Togo;2020-4-24;90;6;59
Trinidad and Tobago;2020-1-22;0;0;0
Trinidad and Tobago;2020-1-23;0;0;0
Trinidad and Tobago;2020-1-24;0;0;0
Trinidad and Tobago;2020-1-25;0;0;0
Trinidad and Tobago;2020-1-26;0;0;0
Trinidad and Tobago;2020-1-27;0;0;0
Trinidad and Tobago;2020-1-28;0;0;0
Trinidad and Tobago;2020-1-29;0;0;0
Trinidad and Tobago;2020-1-30;0;0;0
Trinidad and Tobago;2020-1-31;0;0;0
Trinidad and Tobago;2020-2-1;0;0;0
Trinidad and Tobago;2020-2-2;0;0;0
Trinidad and Tobago;2020-2-3;0;0;0
Trinidad and Tobago;2020-2-4;0;0;0
Trinidad and Tobago;2020-2-5;0;0;0
Trinidad and Tobago;2020-2-6;0;0;0
Trinidad and Tobago;2020-2-7;0;0;0
Trinidad and Tobago;2020-2-8;0;0;0
Trinidad and Tobago;2020-2-9;0;0;0
Trinidad and Tobago;2020-2-10;0;0;0
Trinidad and Tobago;2020-2-11;0;0;0
Trinidad and Tobago;2020-2-12;0;0;0
Trinidad and Tobago;2020-2-13;0;0;0
Trinidad and Tobago;2020-2-14;0;0;0
Trinidad and Tobago;2020-2-15;0;0;0
Trinidad and Tobago;2020-2-16;0;0;0
Trinidad and Tobago;2020-2-17;0;0;0
Trinidad and Tobago;2020-2-18;0;0;0
Trinidad and Tobago;2020-2-19;0;0;0
Trinidad and Tobago;2020-2-20;0;0;0
Trinidad and Tobago;2020-2-21;0;0;0
Trinidad and Tobago;2020-2-22;0;0;0
Trinidad and Tobago;2020-2-23;0;0;0
Trinidad and Tobago;2020-2-24;0;0;0
Trinidad and Tobago;2020-2-25;0;0;0
Trinidad and Tobago;2020-2-26;0;0;0
Trinidad and Tobago;2020-2-27;0;0;0
Trinidad and Tobago;2020-2-28;0;0;0
Trinidad and Tobago;2020-2-29;0;0;0
Trinidad and Tobago;2020-3-1;0;0;0
Trinidad and Tobago;2020-3-2;0;0;0
Trinidad and Tobago;2020-3-3;0;0;0
Trinidad and Tobago;2020-3-4;0;0;0
Trinidad and Tobago;2020-3-5;0;0;0
Trinidad and Tobago;2020-3-6;0;0;0
Trinidad and Tobago;2020-3-7;0;0;0
Trinidad and Tobago;2020-3-8;0;0;0
Trinidad and Tobago;2020-3-9;0;0;0
Trinidad and Tobago;2020-3-10;0;0;0
Trinidad and Tobago;2020-3-11;0;0;0
Trinidad and Tobago;2020-3-12;0;0;0
Trinidad and Tobago;2020-3-13;0;0;0
Trinidad and Tobago;2020-3-14;2;0;0
Trinidad and Tobago;2020-3-15;2;0;0
Trinidad and Tobago;2020-3-16;4;0;0
Trinidad and Tobago;2020-3-17;5;0;0
Trinidad and Tobago;2020-3-18;7;0;0
Trinidad and Tobago;2020-3-19;9;0;0
Trinidad and Tobago;2020-3-20;9;0;0
Trinidad and Tobago;2020-3-21;49;0;1
Trinidad and Tobago;2020-3-22;50;0;1
Trinidad and Tobago;2020-3-23;51;0;1
Trinidad and Tobago;2020-3-24;57;0;0
Trinidad and Tobago;2020-3-25;60;1;0
Trinidad and Tobago;2020-3-26;65;1;0
Trinidad and Tobago;2020-3-27;66;2;1
Trinidad and Tobago;2020-3-28;74;3;1
Trinidad and Tobago;2020-3-29;78;3;1
Trinidad and Tobago;2020-3-30;82;3;1
Trinidad and Tobago;2020-3-31;87;3;1
Trinidad and Tobago;2020-4-1;90;5;1
Trinidad and Tobago;2020-4-2;94;5;1
Trinidad and Tobago;2020-4-3;98;6;1
Trinidad and Tobago;2020-4-4;103;6;1
Trinidad and Tobago;2020-4-5;104;7;1
Trinidad and Tobago;2020-4-6;105;8;1
Trinidad and Tobago;2020-4-7;107;8;1
Trinidad and Tobago;2020-4-8;107;8;1
Trinidad and Tobago;2020-4-9;109;8;1
Trinidad and Tobago;2020-4-10;109;8;1
Trinidad and Tobago;2020-4-11;112;8;12
Trinidad and Tobago;2020-4-12;113;8;16
Trinidad and Tobago;2020-4-13;113;8;16
Trinidad and Tobago;2020-4-14;113;8;17
Trinidad and Tobago;2020-4-15;114;8;19
Trinidad and Tobago;2020-4-16;114;8;20
Trinidad and Tobago;2020-4-17;114;8;20
Trinidad and Tobago;2020-4-18;114;8;21
Trinidad and Tobago;2020-4-19;114;8;21
Trinidad and Tobago;2020-4-20;114;8;22
Trinidad and Tobago;2020-4-21;115;8;28
Trinidad and Tobago;2020-4-22;115;8;37
Trinidad and Tobago;2020-4-23;115;8;48
Trinidad and Tobago;2020-4-24;115;8;48
Tunisia;2020-1-22;0;0;0
Tunisia;2020-1-23;0;0;0
Tunisia;2020-1-24;0;0;0
Tunisia;2020-1-25;0;0;0
Tunisia;2020-1-26;0;0;0
Tunisia;2020-1-27;0;0;0
Tunisia;2020-1-28;0;0;0
Tunisia;2020-1-29;0;0;0
Tunisia;2020-1-30;0;0;0
Tunisia;2020-1-31;0;0;0
Tunisia;2020-2-1;0;0;0
Tunisia;2020-2-2;0;0;0
Tunisia;2020-2-3;0;0;0
Tunisia;2020-2-4;0;0;0
Tunisia;2020-2-5;0;0;0
Tunisia;2020-2-6;0;0;0
Tunisia;2020-2-7;0;0;0
Tunisia;2020-2-8;0;0;0
Tunisia;2020-2-9;0;0;0
Tunisia;2020-2-10;0;0;0
Tunisia;2020-2-11;0;0;0
Tunisia;2020-2-12;0;0;0
Tunisia;2020-2-13;0;0;0
Tunisia;2020-2-14;0;0;0
Tunisia;2020-2-15;0;0;0
Tunisia;2020-2-16;0;0;0
Tunisia;2020-2-17;0;0;0
Tunisia;2020-2-18;0;0;0
Tunisia;2020-2-19;0;0;0
Tunisia;2020-2-20;0;0;0
Tunisia;2020-2-21;0;0;0
Tunisia;2020-2-22;0;0;0
Tunisia;2020-2-23;0;0;0
Tunisia;2020-2-24;0;0;0
Tunisia;2020-2-25;0;0;0
Tunisia;2020-2-26;0;0;0
Tunisia;2020-2-27;0;0;0
Tunisia;2020-2-28;0;0;0
Tunisia;2020-2-29;0;0;0
Tunisia;2020-3-1;0;0;0
Tunisia;2020-3-2;0;0;0
Tunisia;2020-3-3;0;0;0
Tunisia;2020-3-4;1;0;0
Tunisia;2020-3-5;1;0;0
Tunisia;2020-3-6;1;0;0
Tunisia;2020-3-7;1;0;0
Tunisia;2020-3-8;2;0;0
Tunisia;2020-3-9;2;0;0
Tunisia;2020-3-10;5;0;0
Tunisia;2020-3-11;7;0;0
Tunisia;2020-3-12;7;0;0
Tunisia;2020-3-13;16;0;0
Tunisia;2020-3-14;18;0;0
Tunisia;2020-3-15;18;0;0
Tunisia;2020-3-16;20;0;0
Tunisia;2020-3-17;24;0;0
Tunisia;2020-3-18;29;0;0
Tunisia;2020-3-19;39;1;0
Tunisia;2020-3-20;54;1;0
Tunisia;2020-3-21;60;1;0
Tunisia;2020-3-22;75;3;1
Tunisia;2020-3-23;89;3;1
Tunisia;2020-3-24;114;4;1
Tunisia;2020-3-25;173;5;2
Tunisia;2020-3-26;197;6;2
Tunisia;2020-3-27;227;6;2
Tunisia;2020-3-28;278;8;2
Tunisia;2020-3-29;312;8;2
Tunisia;2020-3-30;312;8;3
Tunisia;2020-3-31;394;10;3
Tunisia;2020-4-1;423;12;5
Tunisia;2020-4-2;455;14;5
Tunisia;2020-4-3;495;18;5
Tunisia;2020-4-4;553;18;5
Tunisia;2020-4-5;574;22;5
Tunisia;2020-4-6;596;22;5
Tunisia;2020-4-7;623;23;25
Tunisia;2020-4-8;628;24;25
Tunisia;2020-4-9;643;25;25
Tunisia;2020-4-10;671;25;25
Tunisia;2020-4-11;685;28;43
Tunisia;2020-4-12;707;31;43
Tunisia;2020-4-13;726;34;43
Tunisia;2020-4-14;747;34;43
Tunisia;2020-4-15;780;35;43
Tunisia;2020-4-16;822;37;43
Tunisia;2020-4-17;864;37;43
Tunisia;2020-4-18;864;37;43
Tunisia;2020-4-19;879;38;43
Tunisia;2020-4-20;884;38;148
Tunisia;2020-4-21;884;38;148
Tunisia;2020-4-22;909;38;190
Tunisia;2020-4-23;918;38;190
Tunisia;2020-4-24;922;38;194
Turkey;2020-1-22;0;0;0
Turkey;2020-1-23;0;0;0
Turkey;2020-1-24;0;0;0
Turkey;2020-1-25;0;0;0
Turkey;2020-1-26;0;0;0
Turkey;2020-1-27;0;0;0
Turkey;2020-1-28;0;0;0
Turkey;2020-1-29;0;0;0
Turkey;2020-1-30;0;0;0
Turkey;2020-1-31;0;0;0
Turkey;2020-2-1;0;0;0
Turkey;2020-2-2;0;0;0
Turkey;2020-2-3;0;0;0
Turkey;2020-2-4;0;0;0
Turkey;2020-2-5;0;0;0
Turkey;2020-2-6;0;0;0
Turkey;2020-2-7;0;0;0
Turkey;2020-2-8;0;0;0
Turkey;2020-2-9;0;0;0
Turkey;2020-2-10;0;0;0
Turkey;2020-2-11;0;0;0
Turkey;2020-2-12;0;0;0
Turkey;2020-2-13;0;0;0
Turkey;2020-2-14;0;0;0
Turkey;2020-2-15;0;0;0
Turkey;2020-2-16;0;0;0
Turkey;2020-2-17;0;0;0
Turkey;2020-2-18;0;0;0
Turkey;2020-2-19;0;0;0
Turkey;2020-2-20;0;0;0
Turkey;2020-2-21;0;0;0
Turkey;2020-2-22;0;0;0
Turkey;2020-2-23;0;0;0
Turkey;2020-2-24;0;0;0
Turkey;2020-2-25;0;0;0
Turkey;2020-2-26;0;0;0
Turkey;2020-2-27;0;0;0
Turkey;2020-2-28;0;0;0
Turkey;2020-2-29;0;0;0
Turkey;2020-3-1;0;0;0
Turkey;2020-3-2;0;0;0
Turkey;2020-3-3;0;0;0
Turkey;2020-3-4;0;0;0
Turkey;2020-3-5;0;0;0
Turkey;2020-3-6;0;0;0
Turkey;2020-3-7;0;0;0
Turkey;2020-3-8;0;0;0
Turkey;2020-3-9;0;0;0
Turkey;2020-3-10;0;0;0
Turkey;2020-3-11;1;0;0
Turkey;2020-3-12;1;0;0
Turkey;2020-3-13;5;0;0
Turkey;2020-3-14;5;0;0
Turkey;2020-3-15;6;0;0
Turkey;2020-3-16;18;0;0
Turkey;2020-3-17;47;1;0
Turkey;2020-3-18;98;1;0
Turkey;2020-3-19;192;3;0
Turkey;2020-3-20;359;4;0
Turkey;2020-3-21;670;9;0
Turkey;2020-3-22;1236;30;0
Turkey;2020-3-23;1529;37;0
Turkey;2020-3-24;1872;44;0
Turkey;2020-3-25;2433;59;26
Turkey;2020-3-26;3629;75;26
Turkey;2020-3-27;5698;92;42
Turkey;2020-3-28;7402;108;70
Turkey;2020-3-29;9217;131;105
Turkey;2020-3-30;10827;168;162
Turkey;2020-3-31;13531;214;243
Turkey;2020-4-1;15679;277;333
Turkey;2020-4-2;18135;356;415
Turkey;2020-4-3;20921;425;484
Turkey;2020-4-4;23934;501;786
Turkey;2020-4-5;27069;574;1042
Turkey;2020-4-6;30217;649;1326
Turkey;2020-4-7;34109;725;1582
Turkey;2020-4-8;38226;812;1846
Turkey;2020-4-9;42282;908;2142
Turkey;2020-4-10;47029;1006;2423
Turkey;2020-4-11;52167;1101;2965
Turkey;2020-4-12;56956;1198;3446
Turkey;2020-4-13;61049;1296;3957
Turkey;2020-4-14;65111;1403;4799
Turkey;2020-4-15;69392;1518;5674
Turkey;2020-4-16;74193;1643;7089
Turkey;2020-4-17;78546;1769;8631
Turkey;2020-4-18;82329;1890;10453
Turkey;2020-4-19;86306;2017;11976
Turkey;2020-4-20;90980;2140;13430
Turkey;2020-4-21;95591;2259;14918
Turkey;2020-4-22;98674;2376;16477
Turkey;2020-4-23;101790;2491;18491
Turkey;2020-4-24;104912;2600;21737
Uganda;2020-1-22;0;0;0
Uganda;2020-1-23;0;0;0
Uganda;2020-1-24;0;0;0
Uganda;2020-1-25;0;0;0
Uganda;2020-1-26;0;0;0
Uganda;2020-1-27;0;0;0
Uganda;2020-1-28;0;0;0
Uganda;2020-1-29;0;0;0
Uganda;2020-1-30;0;0;0
Uganda;2020-1-31;0;0;0
Uganda;2020-2-1;0;0;0
Uganda;2020-2-2;0;0;0
Uganda;2020-2-3;0;0;0
Uganda;2020-2-4;0;0;0
Uganda;2020-2-5;0;0;0
Uganda;2020-2-6;0;0;0
Uganda;2020-2-7;0;0;0
Uganda;2020-2-8;0;0;0
Uganda;2020-2-9;0;0;0
Uganda;2020-2-10;0;0;0
Uganda;2020-2-11;0;0;0
Uganda;2020-2-12;0;0;0
Uganda;2020-2-13;0;0;0
Uganda;2020-2-14;0;0;0
Uganda;2020-2-15;0;0;0
Uganda;2020-2-16;0;0;0
Uganda;2020-2-17;0;0;0
Uganda;2020-2-18;0;0;0
Uganda;2020-2-19;0;0;0
Uganda;2020-2-20;0;0;0
Uganda;2020-2-21;0;0;0
Uganda;2020-2-22;0;0;0
Uganda;2020-2-23;0;0;0
Uganda;2020-2-24;0;0;0
Uganda;2020-2-25;0;0;0
Uganda;2020-2-26;0;0;0
Uganda;2020-2-27;0;0;0
Uganda;2020-2-28;0;0;0
Uganda;2020-2-29;0;0;0
Uganda;2020-3-1;0;0;0
Uganda;2020-3-2;0;0;0
Uganda;2020-3-3;0;0;0
Uganda;2020-3-4;0;0;0
Uganda;2020-3-5;0;0;0
Uganda;2020-3-6;0;0;0
Uganda;2020-3-7;0;0;0
Uganda;2020-3-8;0;0;0
Uganda;2020-3-9;0;0;0
Uganda;2020-3-10;0;0;0
Uganda;2020-3-11;0;0;0
Uganda;2020-3-12;0;0;0
Uganda;2020-3-13;0;0;0
Uganda;2020-3-14;0;0;0
Uganda;2020-3-15;0;0;0
Uganda;2020-3-16;0;0;0
Uganda;2020-3-17;0;0;0
Uganda;2020-3-18;0;0;0
Uganda;2020-3-19;0;0;0
Uganda;2020-3-20;0;0;0
Uganda;2020-3-21;1;0;0
Uganda;2020-3-22;1;0;0
Uganda;2020-3-23;9;0;0
Uganda;2020-3-24;9;0;0
Uganda;2020-3-25;14;0;0
Uganda;2020-3-26;14;0;0
Uganda;2020-3-27;23;0;0
Uganda;2020-3-28;30;0;0
Uganda;2020-3-29;33;0;0
Uganda;2020-3-30;33;0;0
Uganda;2020-3-31;44;0;0
Uganda;2020-4-1;44;0;0
Uganda;2020-4-2;45;0;0
Uganda;2020-4-3;48;0;0
Uganda;2020-4-4;48;0;0
Uganda;2020-4-5;52;0;0
Uganda;2020-4-6;52;0;0
Uganda;2020-4-7;52;0;0
Uganda;2020-4-8;53;0;0
Uganda;2020-4-9;53;0;0
Uganda;2020-4-10;53;0;0
Uganda;2020-4-11;53;0;4
Uganda;2020-4-12;54;0;4
Uganda;2020-4-13;54;0;7
Uganda;2020-4-14;55;0;8
Uganda;2020-4-15;55;0;12
Uganda;2020-4-16;55;0;20
Uganda;2020-4-17;56;0;20
Uganda;2020-4-18;55;0;22
Uganda;2020-4-19;55;0;28
Uganda;2020-4-20;56;0;38
Uganda;2020-4-21;61;0;38
Uganda;2020-4-22;63;0;45
Uganda;2020-4-23;74;0;46
Uganda;2020-4-24;75;0;46
Ukraine;2020-1-22;0;0;0
Ukraine;2020-1-23;0;0;0
Ukraine;2020-1-24;0;0;0
Ukraine;2020-1-25;0;0;0
Ukraine;2020-1-26;0;0;0
Ukraine;2020-1-27;0;0;0
Ukraine;2020-1-28;0;0;0
Ukraine;2020-1-29;0;0;0
Ukraine;2020-1-30;0;0;0
Ukraine;2020-1-31;0;0;0
Ukraine;2020-2-1;0;0;0
Ukraine;2020-2-2;0;0;0
Ukraine;2020-2-3;0;0;0
Ukraine;2020-2-4;0;0;0
Ukraine;2020-2-5;0;0;0
Ukraine;2020-2-6;0;0;0
Ukraine;2020-2-7;0;0;0
Ukraine;2020-2-8;0;0;0
Ukraine;2020-2-9;0;0;0
Ukraine;2020-2-10;0;0;0
Ukraine;2020-2-11;0;0;0
Ukraine;2020-2-12;0;0;0
Ukraine;2020-2-13;0;0;0
Ukraine;2020-2-14;0;0;0
Ukraine;2020-2-15;0;0;0
Ukraine;2020-2-16;0;0;0
Ukraine;2020-2-17;0;0;0
Ukraine;2020-2-18;0;0;0
Ukraine;2020-2-19;0;0;0
Ukraine;2020-2-20;0;0;0
Ukraine;2020-2-21;0;0;0
Ukraine;2020-2-22;0;0;0
Ukraine;2020-2-23;0;0;0
Ukraine;2020-2-24;0;0;0
Ukraine;2020-2-25;0;0;0
Ukraine;2020-2-26;0;0;0
Ukraine;2020-2-27;0;0;0
Ukraine;2020-2-28;0;0;0
Ukraine;2020-2-29;0;0;0
Ukraine;2020-3-1;0;0;0
Ukraine;2020-3-2;0;0;0
Ukraine;2020-3-3;1;0;0
Ukraine;2020-3-4;1;0;0
Ukraine;2020-3-5;1;0;0
Ukraine;2020-3-6;1;0;0
Ukraine;2020-3-7;1;0;0
Ukraine;2020-3-8;1;0;0
Ukraine;2020-3-9;1;0;0
Ukraine;2020-3-10;1;0;0
Ukraine;2020-3-11;1;0;0
Ukraine;2020-3-12;1;0;0
Ukraine;2020-3-13;3;1;0
Ukraine;2020-3-14;3;1;0
Ukraine;2020-3-15;3;1;0
Ukraine;2020-3-16;7;1;0
Ukraine;2020-3-17;14;2;0
Ukraine;2020-3-18;14;2;0
Ukraine;2020-3-19;16;2;0
Ukraine;2020-3-20;29;3;0
Ukraine;2020-3-21;47;3;1
Ukraine;2020-3-22;73;3;1
Ukraine;2020-3-23;73;3;1
Ukraine;2020-3-24;97;3;1
Ukraine;2020-3-25;145;5;1
Ukraine;2020-3-26;196;5;1
Ukraine;2020-3-27;310;5;5
Ukraine;2020-3-28;356;9;5
Ukraine;2020-3-29;475;10;6
Ukraine;2020-3-30;548;13;8
Ukraine;2020-3-31;645;17;10
Ukraine;2020-4-1;794;20;13
Ukraine;2020-4-2;897;22;19
Ukraine;2020-4-3;1072;27;22
Ukraine;2020-4-4;1225;32;25
Ukraine;2020-4-5;1308;37;28
Ukraine;2020-4-6;1319;38;28
Ukraine;2020-4-7;1462;45;28
Ukraine;2020-4-8;1668;52;35
Ukraine;2020-4-9;1892;57;45
Ukraine;2020-4-10;2203;69;61
Ukraine;2020-4-11;2511;73;79
Ukraine;2020-4-12;2777;83;89
Ukraine;2020-4-13;3102;93;97
Ukraine;2020-4-14;3372;98;119
Ukraine;2020-4-15;3764;108;143
Ukraine;2020-4-16;4161;116;186
Ukraine;2020-4-17;4662;125;246
Ukraine;2020-4-18;5106;133;275
Ukraine;2020-4-19;5449;141;347
Ukraine;2020-4-20;5710;151;359
Ukraine;2020-4-21;6125;161;367
Ukraine;2020-4-22;6592;174;424
Ukraine;2020-4-23;7170;187;504
Ukraine;2020-4-24;8125;201;782
United Arab Emirates;2020-1-22;0;0;0
United Arab Emirates;2020-1-23;0;0;0
United Arab Emirates;2020-1-24;0;0;0
United Arab Emirates;2020-1-25;0;0;0
United Arab Emirates;2020-1-26;0;0;0
United Arab Emirates;2020-1-27;0;0;0
United Arab Emirates;2020-1-28;0;0;0
United Arab Emirates;2020-1-29;4;0;0
United Arab Emirates;2020-1-30;4;0;0
United Arab Emirates;2020-1-31;4;0;0
United Arab Emirates;2020-2-1;4;0;0
United Arab Emirates;2020-2-2;5;0;0
United Arab Emirates;2020-2-3;5;0;0
United Arab Emirates;2020-2-4;5;0;0
United Arab Emirates;2020-2-5;5;0;0
United Arab Emirates;2020-2-6;5;0;0
United Arab Emirates;2020-2-7;5;0;0
United Arab Emirates;2020-2-8;7;0;0
United Arab Emirates;2020-2-9;7;0;0
United Arab Emirates;2020-2-10;8;0;0
United Arab Emirates;2020-2-11;8;0;0
United Arab Emirates;2020-2-12;8;0;1
United Arab Emirates;2020-2-13;8;0;1
United Arab Emirates;2020-2-14;8;0;1
United Arab Emirates;2020-2-15;8;0;3
United Arab Emirates;2020-2-16;9;0;4
United Arab Emirates;2020-2-17;9;0;4
United Arab Emirates;2020-2-18;9;0;4
United Arab Emirates;2020-2-19;9;0;4
United Arab Emirates;2020-2-20;9;0;4
United Arab Emirates;2020-2-21;9;0;4
United Arab Emirates;2020-2-22;13;0;4
United Arab Emirates;2020-2-23;13;0;4
United Arab Emirates;2020-2-24;13;0;4
United Arab Emirates;2020-2-25;13;0;4
United Arab Emirates;2020-2-26;13;0;4
United Arab Emirates;2020-2-27;13;0;4
United Arab Emirates;2020-2-28;19;0;5
United Arab Emirates;2020-2-29;21;0;5
United Arab Emirates;2020-3-1;21;0;5
United Arab Emirates;2020-3-2;21;0;5
United Arab Emirates;2020-3-3;27;0;5
United Arab Emirates;2020-3-4;27;0;5
United Arab Emirates;2020-3-5;29;0;5
United Arab Emirates;2020-3-6;29;0;5
United Arab Emirates;2020-3-7;45;0;7
United Arab Emirates;2020-3-8;45;0;7
United Arab Emirates;2020-3-9;45;0;7
United Arab Emirates;2020-3-10;74;0;12
United Arab Emirates;2020-3-11;74;0;17
United Arab Emirates;2020-3-12;85;0;17
United Arab Emirates;2020-3-13;85;0;17
United Arab Emirates;2020-3-14;85;0;17
United Arab Emirates;2020-3-15;98;0;23
United Arab Emirates;2020-3-16;98;0;23
United Arab Emirates;2020-3-17;98;0;23
United Arab Emirates;2020-3-18;113;0;26
United Arab Emirates;2020-3-19;140;0;31
United Arab Emirates;2020-3-20;140;2;31
United Arab Emirates;2020-3-21;153;2;38
United Arab Emirates;2020-3-22;153;2;38
United Arab Emirates;2020-3-23;198;2;38
United Arab Emirates;2020-3-24;248;2;45
United Arab Emirates;2020-3-25;333;2;52
United Arab Emirates;2020-3-26;333;2;52
United Arab Emirates;2020-3-27;405;2;52
United Arab Emirates;2020-3-28;468;2;52
United Arab Emirates;2020-3-29;570;3;58
United Arab Emirates;2020-3-30;611;5;61
United Arab Emirates;2020-3-31;664;6;61
United Arab Emirates;2020-4-1;814;8;61
United Arab Emirates;2020-4-2;1024;8;96
United Arab Emirates;2020-4-3;1264;9;108
United Arab Emirates;2020-4-4;1505;10;125
United Arab Emirates;2020-4-5;1799;10;144
United Arab Emirates;2020-4-6;2076;11;167
United Arab Emirates;2020-4-7;2359;12;186
United Arab Emirates;2020-4-8;2659;12;239
United Arab Emirates;2020-4-9;2990;14;268
United Arab Emirates;2020-4-10;3360;16;418
United Arab Emirates;2020-4-11;3736;20;588
United Arab Emirates;2020-4-12;4123;22;680
United Arab Emirates;2020-4-13;4521;25;852
United Arab Emirates;2020-4-14;4933;28;933
United Arab Emirates;2020-4-15;5365;33;1034
United Arab Emirates;2020-4-16;5825;35;1095
United Arab Emirates;2020-4-17;6302;37;1188
United Arab Emirates;2020-4-18;6302;37;1188
United Arab Emirates;2020-4-19;6781;41;1286
United Arab Emirates;2020-4-20;7265;43;1360
United Arab Emirates;2020-4-21;7755;46;1443
United Arab Emirates;2020-4-22;8238;52;1546
United Arab Emirates;2020-4-23;8756;56;1637
United Arab Emirates;2020-4-24;9281;64;1760
United Kingdom;2020-1-22;0;0;0
United Kingdom;2020-1-23;0;0;0
United Kingdom;2020-1-24;0;0;0
United Kingdom;2020-1-25;0;0;0
United Kingdom;2020-1-26;0;0;0
United Kingdom;2020-1-27;0;0;0
United Kingdom;2020-1-28;0;0;0
United Kingdom;2020-1-29;0;0;0
United Kingdom;2020-1-30;0;0;0
United Kingdom;2020-1-31;2;0;0
United Kingdom;2020-2-1;2;0;0
United Kingdom;2020-2-2;2;0;0
United Kingdom;2020-2-3;2;0;0
United Kingdom;2020-2-4;2;0;0
United Kingdom;2020-2-5;2;0;0
United Kingdom;2020-2-6;2;0;0
United Kingdom;2020-2-7;3;0;0
United Kingdom;2020-2-8;3;0;0
United Kingdom;2020-2-9;3;0;0
United Kingdom;2020-2-10;8;0;0
United Kingdom;2020-2-11;8;0;0
United Kingdom;2020-2-12;9;0;1
United Kingdom;2020-2-13;9;0;1
United Kingdom;2020-2-14;9;0;1
United Kingdom;2020-2-15;9;0;1
United Kingdom;2020-2-16;9;0;8
United Kingdom;2020-2-17;9;0;8
United Kingdom;2020-2-18;9;0;8
United Kingdom;2020-2-19;9;0;8
United Kingdom;2020-2-20;9;0;8
United Kingdom;2020-2-21;9;0;8
United Kingdom;2020-2-22;9;0;8
United Kingdom;2020-2-23;9;0;8
United Kingdom;2020-2-24;13;0;8
United Kingdom;2020-2-25;13;0;8
United Kingdom;2020-2-26;13;0;8
United Kingdom;2020-2-27;15;0;8
United Kingdom;2020-2-28;20;0;8
United Kingdom;2020-2-29;23;0;8
United Kingdom;2020-3-1;36;0;8
United Kingdom;2020-3-2;40;0;8
United Kingdom;2020-3-3;51;0;8
United Kingdom;2020-3-4;86;0;8
United Kingdom;2020-3-5;116;1;8
United Kingdom;2020-3-6;164;2;8
United Kingdom;2020-3-7;207;2;18
United Kingdom;2020-3-8;274;3;18
